Name,Smile,AKTIP,BCL_XL,BCL_XL_SS,ENE_A9,EWSR1,FGFR,Glutamine_RS,HBV,HIV_SL3,KLF6_mut,KLF6_wt,MALAT1,NRAS,PreQ1,Pre_miR_17,Pre_miR_21,Pre_miR_31,Pro_mut,Pro_wt,RRE2B_MeA,RRE2B,SAM_ll,TPP,TERRA,ZTP,Zika3PrimeUTR,Zika_NS5
33667724,Cc1c2c(NCCCSc3nnc(C)s3)nc(CCN)nc2sc1C,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
3367-1212,CCN(CCN)c1ccc2C(NNC(c2c1)=O)=O,1,1,0.0,0.0,0,1,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3370-0370,COc1ccc(cc1OC)c1nc2cc(ccc2o1)N,1,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,0
3381-1215,CCOc1cc(CNCCc2ccccc2)ccc1OC,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,0
3381-1346,COc1cccc(CCNCc2c(cccc2F)F)c1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3381-1370,COc1cc(CNC2CCCc3ccccc23)cc(c1OC)OC,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3381-1809,CCOc1cc(CNCCc2ccc(cc2)F)ccc1OC,0,0,0.0,0.0,0,1,0.0,0,0,0,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
33868270,CCc1cnc(N)nc1NCCCNc1ccc(C)cn1,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
33880841,C1CCc2c(C1)nc(CCNCC1(CCNC1)O)s2,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
33883850,Cc1c(CCN(C)Cc2ccc(CO)o2)scn1,0,0,0.0,0.0,0,0,,0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
33884666,[H][C@@]12CCCCN2CCC[C@]1(CNCCSCC)O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3389-2554,Cc1cc2c(C)nc(Nc3nc(C)cc(n3)O)nc2cc1C,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
33921774,C1C[C@H](C[C@@H]1N)Nc1c(cc(cn1)[Cl])[Cl],0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3394-0298,CCc1ccc(cc1)C1C(C#N)=C(N)Oc2c1c(c1ccc3c(c1)OCO3)n[nH]2,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0
33946523,CC(c1cc(CC(N[C@H]2CC[C@H](CC2)N)=O)cs1)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3406-0971,C(C12C3C(C(c4ccccc14)c1ccccc12)C(N(C3=O)c1ccc(cc1)F)=O)O,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
34114692,CNC(C(NCc1cc2CN(CCn2n1)C(N(C)C)=O)=O)c1ccccc1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
34120503,CCOc1ccccc1c1nc(COc2cccnc2N)c(C)o1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,,,,,0,1,0.0,0,0.0,,,0
34159790,CN(CCOC)C[C@@H]1CN(Cc2cccc3c4ccccc4oc23)C[C@@H]1CO,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
342460,CN(C=C/C(/N1C)=C/[N+]([O-])=O)C1=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,,0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0
34268481,Cc1c2cc(cc(CNC([C@H](Cc3c[nH]cn3)N)=O)c2[nH]c1c1ccccc1)[Cl],0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0.0,0.0,0.0,0
34358079,C1CC(CN2C(C=C(C=N2)N2CCNCC2)=O)OC1,0,0,0.0,0.0,0,0,,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
34365043,Cc1ccc2c(c1)c(CNc1c3CCNCc3nc(N)n1)nn2C,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1,0.0,0.0,0.0,0
34373109,CN1CCC(CC1)N(CCOC)C(Nc1cccc(CN)c1)=O,0,0,0.0,0.0,0,0,,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
34452990,Cc1cc(cnc1n1cnnc1)c1cccc2CNCCc12,0,0,,,0,0,,0,0,0,0,0,0.0,0,,,,,,0,0,0.0,0,0.0,,,1
34469220,C(c1c[nH]cn1)[C@@H](C(N1CCN(CC1)Cc1ccc(cc1)[Cl])=O)N,0,0,,,1,0,,0,0,0,0,0,0.0,0,,,,,,0,0,0.0,0,0.0,,,0
3448-2674,C(C1C(c2cccc(c2)[Br])c2c(c3ccccc3)n[nH]c2OC=1N)#N,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
3448-7906,CCCOc1ccc(cc1)C1C(C#N)=C(N)Oc2c1c(C(C)(C)C)n[nH]2,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
34485551,C1CC(N(C1)CCC1CCN(CC1)Cc1cccc(CCN)c1)=O,1,0,,,0,0,,0,0,0,0,0,1.0,0,,,,,,0,0,0.0,0,1.0,,,0
34522202,Cc1c2c(N[C@H](Cc3ccccc3)CO)nc(c3ccncc3)nc2n(C)n1,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3473-2720,CCOC(c1c2ccc(c(c2sc1N)OCc1ccccc1)[Br])=O,0,0,0.0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
34733100,Cc1cc(C)n(C2CCN(C2)C(CCc2cc3CNCCn3n2)=O)n1,0,0,,,0,0,,0,0,0,0,1,0.0,0,,,,,,0,0,0.0,0,0.0,,,0
34785173,C1CC(CCOc2ccccc2)(CN(C1)c1nnnn1c1ccccc1)CO,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
34987857,C1CC(CN(C1)CCc1ccccc1)Nc1nccc(N)n1,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
350187,CC(C)(CO1)COP1(OC(C=NN(C1CCCCC1)C1=O)=C1OC)=S,1,0,0.0,0.0,0,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0
35026530,Cc1ccsc1S(N1C[C@H](C[C@H]1C(NC)=O)N)(=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
35061195,COc1ccc2ccc(cc2c1)OCc1nc(co1)C(NCc1cccnc1N)=O,0,0,,,0,0,,0,0,0,0,0,0.0,0,,,,,,0,0,0.0,0,0.0,,,1
35107446,CC1=CC(NC(NCCNC2CCC3(CC2)CCNCC3)=N1)=O,1,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
35144470,COc1cccc(c1)c1ncc(CNC([C@H]2CC[C@H](C2)N)=O)s1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0,0.0,0.0,0.0,0
3535-0310,C1CCc2c(C1)c1ccccc1n2C(CSc1nnc(N)s1)=O,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0
35350604,C1CNCc2cc(CCC(NC(CCn3cncn3)c3ccccc3)=O)nn2C1,0,1,0.0,0.0,0,1,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0.0,0.0,0.0,0
35432137,C(CN)C1CN(CCO1)c1cc(c2ccccc2)nc2ccnn12,0,0,,,0,0,,0,0,0,0,0,0.0,0,,,,,,0,0,1.0,0,0.0,,,0
35480166,C1Cn2c(CN1)cc(CNC(c1ccc(cc1)n1cnnc1)=O)n2,0,1,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
35485871,Cc1cccc(c1)Nc1nc(CN2C[C@@H]3CC[C@H](C2)N(C)C3=O)nc(N)n1,1,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,1.0,1
35687952,Cc1cc2c(ncnc2s1)N1CCC(CC1)NCCNc1cccnc1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,0
35729906,C1CC2(CCNCC2)CCN(C1)Cc1c(nc2n1ccs2)[Cl],0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3573-0009,Cc1c2ccccc2n(CC(Cn2c(C)cc(C)n2)O)c1C,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3617-0633,Cc1cc(ccc1[Br])c1nc2cc(ccc2o1)N,0,0,1.0,0.0,0,0,1.0,0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0,0.0,1.0,0.0,0
3629-0271,C(C1C(c2ccccc2)c2c(c3ccc4ccccc4c3)n[nH]c2OC=1N)#N,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
3639-0494,Cc1cc2c(cc1C)oc(c1cccc(c1C)N)n2,0,0,0.0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
3643-1572,C1C(C(=C(N)N1c1ccc(cc1[Cl])[Cl])C1NC(c2ccccc2N=1)=O)=O,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
365560,CN(C)C(C(C1=S)=O)=C1SC,0,0,1.0,0.0,0,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0
3672-0031,Cc1ccc(c(CC=C)c1)OCC(Cn1c2ccccc2nc1CO)O,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
3672-0047,C1CN(CCN1CC(COc1ccc(cc1)[Br])O)c1ccccc1,0,0,0.0,0.0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3672-0059,CC(N1CCN(CC1)CC(COc1ccccc1)O)=O,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3672-0063,CCCCOCC(CN1CCN(CC1)C(C)=O)O,0,0,0.0,0.0,1,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
36758,Cc(cc1nc(ccc(N(C)C)c2)c2[s+]c1c1)c1N.[Cl-],0,0,0.0,0.0,0,1,,0,0,0,1,0,,0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,0,,0.0,0.0,0
3693-0018,Cc1c2c(Nc3ccc(cc3)[Cl])ncnc2sc1C,0,0,0.0,0.0,0,1,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3701-0014,CCOc1ccc(CNCCc2ccc3c(c2)OCO3)cc1,0,0,0.0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3701-0029,COc1ccc(CNCc2cccc(c2OC)OC)cc1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3701-0030,COc1ccc(CNCc2ccc(cc2)[Cl])cc1OC,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3701-0036,CCc1ccc(CNCCc2ccc3c(c2)OCO3)cc1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3701-0037,Cc1ccc(CNCc2ccc(c(c2)OC)OC)cc1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,0
3701-0058,COc1ccc(CNCc2cccc(c2)[Cl])cc1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3701-0068,C(CNCc1ccccc1[Cl])c1c[nH]c2ccccc12,0,0,1.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3701-0088,CCc1ccc(CNCCc2ccc(cc2)OC)cc1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3702-0961,COc1cc(CNCc2ccc(cc2)F)cc(c1OC)OC,0,1,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,0
3702-0980,COc1ccc(CNCc2ccc(cc2)F)c(c1)OC,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0.0,0
3702-0995,COc1ccc(CNCc2ccc(cc2)F)cc1,0,0,1.0,0.0,0,1,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,1
3702-1029,COc1cc(CNCc2cc(ccc2F)F)cc(c1OC)OC,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3702-1049,COc1cccc(CNCc2ccccc2OC)c1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3702-1105,COc1ccc(CNCc2ccc(c3ccccc23)OC)cc1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3702-1158,COc1ccccc1CNCc1ccc(cc1)C(F)(F)F,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,1
3702-1176,COc1ccc(CNCc2c(cccc2F)F)cc1OC,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3702-1190,COc1ccc(CCNCc2ccccc2C(F)(F)F)cc1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3702-1205,COc1ccc(CNCc2ccccc2C(F)(F)F)cc1OC,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3702-1263,COc1ccc(CNCc2ccc(cc2)[Br])cc1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3702-1409,COc1cccc(CNCc2c(cccc2F)F)c1OC,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3702-1457,COc1ccccc1CNCc1ccc(c(c1)[Br])OC,0,0,0.0,0.0,1,1,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3702-1472,COc1ccc(CCNCc2ccc(cc2)C(F)(F)F)cc1OC,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3702-1485,COc1ccc(CNCc2cc(ccc2OC)[Br])cc1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3702-1540,COc1cc(CNCc2cccc(c2)C(F)(F)F)cc(c1)OC,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3702-1553,COc1cccc(CNCc2cccc(c2)F)c1OC,1,0,0.0,1.0,1,0,0.0,0,1,0,0,0,1.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,0.0,0.0,0.0,0
3702-1570,COc1cccc(CCNCc2ccc(cc2)C(F)(F)F)c1,1,1,0.0,0.0,1,1,0.0,0,0,0,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0.0,0
3702-1584,C(c1ccncc1)NCc1ccc2c(c1)OCO2,1,0,0.0,0.0,1,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3702-1693,COc1cc(CNCc2ccc(c(c2)[Br])OC)cc(c1)OC,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0.0,0
3702-1702,COc1cccc(CNCc2ccccc2C(F)(F)F)c1OC,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,1
3702-1752,Cc1cc(CNCc2ccc(c(c2)OC)OC)ccc1OC,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
3720-2377,c1ccc(cc1)c1c2c(N)ncnc2oc1c1ccccc1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3729-2175,c1ccc2c(c1)nc(c1ccc(cc1)N)s2,0,0,0.0,0.0,0,0,1.0,0,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3738-4868,CCCCc1ccc(cc1)n1nc2ccc(cc2n1)N,0,0,0.0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0.0,1.0,0.0,0
3744-0004,Cc1ccccc1NCC(Cn1c(C)c(C)c2ccccc12)O,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3744-0008,Cc1c2ccccc2n(CC(CNc2ccc(cc2)[Br])O)c1C,0,0,1.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,1
3744-0052,Cc1ccc(C)c(c1)NCC(Cn1c(C)c(C)c2ccccc12)O,0,0,1.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,1
3746-0114,CCC(CO)NCC(CN1c2ccccc2Sc2ccccc12)O,0,0,0.0,0.0,1,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,1
375982,Cc(ccc(NC(N1CCCCC1)=O)c1)c1NC(N1CCCCC1)=O,0,0,0.0,1.0,0,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0
3772-6707,Cc1ccc(cc1)S(N(CC(CN1CCCCC1)O)c1cccc2ccccc12)(=O)=O,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0
37883,CCC(CC)(C(N)=O)SCC=C,0,0,0.0,0.0,0,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,,0.0,0.0,0
3793-4122,Cc1cc(c2cccc(c2n1)OC)Nc1cccc(c1)C(F)(F)F,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3794-0239,Cc1cc(COC)c2c(c(C(Nc3ccc(cc3)[Cl])=O)sc2n1)N,0,0,0.0,0.0,0,0,0.0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
379538,CSC(N1NC(c(cc2)ccc2Cl)N=C11)=NC=C1C#N,1,0,0.0,0.0,0,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0
379696,Cc1c(C(NN/C(/SC)=N/S(c2ccccc2)(=O)=O)=O)c(-c(c(Cl)ccc2)c2Cl)no1,1,1,0.0,0.0,0,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0
379697,N#CC1=C(Nc(cccc2)c2Cl)SC(c2ccncc2)NC1=O,1,0,0.0,0.0,0,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0
3807-1214,CCOCCSc1nc(c2c3CC(C)(C)OCc3sc2n1)N,0,0,0.0,0.0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3817-0057,C(C(c1ccc(cc1)N)=O)C1(C(N(Cc2ccc(cc2)[Cl])c2ccccc12)=O)O,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
3830-0877,CCc1ccc(c2c3CCCCc3nc(c2C#N)N)s1,0,0,0.0,0.0,0,0,0.0,0,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0.0,0.0,0.0,0
3830-0879,CCc1c(cc(c2c3CCCCc3nc(c2C#N)N)s1)[Br],0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,0
38490,CCOC(C(Cc1nc(cccc2)c2s1)=O)=O,0,0,0.0,1.0,0,0,,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,,0.0,0.0,0
3875-0321,CC(C1COc2ccccc2O1)NCc1ccccc1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,0
3882-1708,C(CN1CCOCC1)Nc1cccc2C(c3ccccc3C(c12)=O)=O,0,0,0.0,0.0,0,1,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3897-0025,C1C(=CNc2ccccc2)C(OC=1c1ccccc1)=S,0,0,0.0,0.0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
3909-7545,CCOC(c1c(C)c2c(Nc3ccc(cc3)F)nc(C)nc2s1)=O,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0
3910-0469,CCc1n(CC(COC2CCCCC2)O)c2ccccc2[n+]1C,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0
3910-0489,CCc1n(CC(COc2ccccc2OC)O)c2ccccc2[n+]1C,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0
3915-0002,Cc1ccc(c(CC=C)c1)OCC(Cn1c2ccccc2nc1C)O,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0.0,0
3919-0348,CC(N1CCN(CC1)CC(COc1ccc(C)cc1)O)=O,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
